Loja;RMS;IDVTEX;ENVIRONMENT
1893;6977030;324288713;NFOOD_SFS
1893;3214508;328019850;NFOOD_SFS
1893;3219143;328019852;NFOOD_SFS
1893l;3214460;328019851;NFOOD_SFS
1893;3240347;328830158;NFOOD_SFS
1893;3247686x;328830250;NFOOD_SFS
1893;6691692;a;NFOOD_SFS
1893;3124177;327208594;NFOOD_SFS
1893;3165914;328195160;NFOOD_SFS
1893;3242153;328830192;NFOOD_SFS
1893;3302393;328448192;NFOOD_SFS
1893;3302474;328448201;NFOOD_SFS
1893;3302512;328448203;NFOOD_SFS
1893;3302466;328448196;NFOOD_SFS
1893;3261808;328830377;NFOOD_SFS
1893;3240240;328830157;NFOOD_SFS
1893;6977090;324288715;NFOOD_SFS
1893;6082343;321848703;NFOOD_SFS
1893;6714897;321154178;NFOOD_SFS
1893;3217280;328830037;NFOOD_SFS
1893;3302105;328448189;NFOOD_SFS
1893;3302121;328448193;NFOOD_SFS
1893;3208540;327293967;NFOOD_SFS
1893;3098320;325872628;NFOOD_SFS
1893;3302490;328448197;NFOOD_SFS
1893;5360609;322200360;NFOOD_SFS
1893;6957544;323821089;NFOOD_SFS
1893;3098362;325872624;NFOOD_SFS
1893;3302156;328448199;NFOOD_SFS
1893;6977111;326674228;NFOOD_SFS
1893;3151816;327208611;NFOOD_SFS
1893;6977022;324869025;NFOOD_SFS
1893;6715001;321154180;NFOOD_SFS
1893;6714889;321154172;NFOOD_SFS
1893;3293149;328448187;NFOOD_SFS
1893;3437450;330563807;NFOOD_SFS
1893;3302075;328448198;NFOOD_SFS
1893;3302270;328448200;NFOOD_SFS
1893;3141985;328195158;NFOOD_SFS
1893;3299295;328167683;NFOOD_SFS
1893;3330109;328830899;NFOOD_SFS
1893;3219100;327518323;NFOOD_SFS
1893;3302067;328448188;NFOOD_SFS
1893;6701680;318951871;NFOOD_SFS
1893;3117480;327208580;NFOOD_SFS
1893;3241564;328830181;NFOOD_SFS
1893;3131688;327208600;NFOOD_SFS
1893;3082733;325766077;NFOOD_SFS
1893;5771099;40696;NFOOD_SFS
1893;3301885;328448194;NFOOD_SFS
1893;6971423;323862664;NFOOD_SFS
1893;6392792;8584023;NFOOD_SFS
1893;3413543;328703919;NFOOD_SFS
1893;3217302;328830043;NFOOD_SFS
1893;6993931;324670707;NFOOD_SFS
1893;6714935;321154175;NFOOD_SFS
1893;3219135;328830057;NFOOD_SFS
1893;6465552;11325642;NFOOD_SFS
1893;3556328;332367441;NFOOD_SFS
1893;3241432;328830180;NFOOD_SFS
1893;5820022;6390116;NFOOD_SFS
1893;3208567;327293977;NFOOD_SFS
1893;6986900;325371371;NFOOD_SFS
1893;6663737;317196322;NFOOD_SFS
1893;3121135;327208583;NFOOD_SFS
1893;6990428;324869026;NFOOD_SFS
1893;6541771;312941917;NFOOD_SFS
1893;3367401;328389881;NFOOD_SFS
1893;3517551;331158068;NFOOD_SFS
1893;3208397;327293964;NFOOD_SFS
1893;3208788;327312786;NFOOD_SFS
1893;3017303;325715185;NFOOD_SFS
1893;6957536;323821088;NFOOD_SFS
1893;6657516;318422947;NFOOD_SFS
1893;6412181;9240430;NFOOD_SFS
1893;3329887;328830902;NFOOD_SFS
1893;3202453;327293962;NFOOD_SFS
1893;3329828;328830893;NFOOD_SFS
1893;6538150;312929269;NFOOD_SFS
1893;3208630;327293969;NFOOD_SFS
1893;3520137;331158070;NFOOD_SFS
1893;3300404;328167686;NFOOD_SFS
1893;6392598;8583607;NFOOD_SFS
1893;5217695;6390159;NFOOD_SFS
1893;6303765;7617836;NFOOD_SFS
1893;3499030;330564448;NFOOD_SFS
1893;3517560;331158069;NFOOD_SFS
1893;6392814;8584028;NFOOD_SFS
1893;3080501;325765776;NFOOD_SFS
1893;6701809;318951845;NFOOD_SFS
1893;6392784;8584022;NFOOD_SFS
1893;6937918;323325111;NFOOD_SFS
1893;6937896;323325112;NFOOD_SFS
1893;3113590;328019813;NFOOD_SFS
1893;6977030;324288713;NFOOD_CR
1893;3214508;328019850;NFOOD_CR
1893;3219143;328019852;NFOOD_CR
1893;3214460;328019851;NFOOD_CR
1893;3240347;328830158;NFOOD_CR
1893;3247686;328830250;NFOOD_CR
1893;6691692;318653815;NFOOD_CR
1893;3124177;327208594;NFOOD_CR
1893;3165914;328195160;NFOOD_CR
1893;3242153;328830192;NFOOD_CR
1893;3302393;328448192;NFOOD_CR
1893;3302474;328448201;NFOOD_CR
1893;3302512;328448203;NFOOD_CR
1893;3302466;328448196;NFOOD_CR
1893;3261808;328830377;NFOOD_CR
1893;3240240;328830157;NFOOD_CR
1893;6977090;324288715;NFOOD_CR
1893;6082343;321848703;NFOOD_CR
1893;6714897;321154178;NFOOD_CR
1893;3217280;328830037;NFOOD_CR
1893;3302105;328448189;NFOOD_CR
1893;3302121;328448193;NFOOD_CR
1893;3208540;327293967;NFOOD_CR
1893;3098320;325872628;NFOOD_CR
1893;3302490;328448197;NFOOD_CR
1893;5360609;322200360;NFOOD_CR
1893;6957544;323821089;NFOOD_CR
1893;3098362;325872624;NFOOD_CR
1893;3302156;328448199;NFOOD_CR
1893;6977111;326674228;NFOOD_CR
1893;3151816;327208611;NFOOD_CR
1893;6977022;324869025;NFOOD_CR
1893;6715001;321154180;NFOOD_CR
1893;6714889;321154172;NFOOD_CR
1893;3293149;328448187;NFOOD_CR
1893;3437450;330563807;NFOOD_CR
1893;3302075;328448198;NFOOD_CR
1893;3302270;328448200;NFOOD_CR
1893;3141985;328195158;NFOOD_CR
1893;3299295;328167683;NFOOD_CR
1893;3330109;328830899;NFOOD_CR
1893;3219100;327518323;NFOOD_CR
1893;3302067;328448188;NFOOD_CR
1893;6701680;318951871;NFOOD_CR
1893;3117480;327208580;NFOOD_CR
1893;3241564;328830181;NFOOD_CR
1893;3131688;327208600;NFOOD_CR
1893;3082733;325766077;NFOOD_CR
1893;5771099;40696;NFOOD_CR
1893;3301885;328448194;NFOOD_CR
1893;6971423;323862664;NFOOD_CR
1893;6392792;8584023;NFOOD_CR
1893;3413543;328703919;NFOOD_CR
1893;3217302;328830043;NFOOD_CR
1893;6993931;324670707;NFOOD_CR
1893;6714935;321154175;NFOOD_CR
1893;3219135;328830057;NFOOD_CR
1893;6465552;11325642;NFOOD_CR
1893;3556328;332367441;NFOOD_CR
1893;3241432;328830180;NFOOD_CR
1893;5820022;6390116;NFOOD_CR
1893;3208567;327293977;NFOOD_CR
1893;6986900;325371371;NFOOD_CR
1893;6663737;317196322;NFOOD_CR
1893;3121135;327208583;NFOOD_CR
1893;6990428;324869026;NFOOD_CR
1893;6541771;312941917;NFOOD_CR
1893;3367401;328389881;NFOOD_CR
1893;3517551;331158068;NFOOD_CR
1893;3208397;327293964;NFOOD_CR
1893;3208788;327312786;NFOOD_CR
1893;3017303;325715185;NFOOD_CR
1893;6957536;323821088;NFOOD_CR
1893;6657516;318422947;NFOOD_CR
1893;6412181;9240430;NFOOD_CR
1893;3329887;328830902;NFOOD_CR
1893;3202453;327293962;NFOOD_CR
1893;3329828;328830893;NFOOD_CR
1893;6538150;312929269;NFOOD_CR
1893;3208630;327293969;NFOOD_CR
1893;3520137;331158070;NFOOD_CR
1893;3300404;328167686;NFOOD_CR
1893;6392598;8583607;NFOOD_CR
1893;5217695;6390159;NFOOD_CR
1893;6303765;7617836;NFOOD_CR
1893;3499030;330564448;NFOOD_CR
1893;3517560;331158069;NFOOD_CR
1893;6392814;8584028;NFOOD_CR
1893;3080501;325765776;NFOOD_CR
1893;6701809;318951845;NFOOD_CR
1893;6392784;8584022;NFOOD_CR
1893;6937918;323325111;NFOOD_CR
1893;6937896;323325112;NFOOD_CR
1893;3113590;328019813;NFOOD_CR
355;6977030;324288713;NFOOD_SFS
355;3214508;328019850;NFOOD_SFS
355;3219143;328019852;NFOOD_SFS
355;3214460;328019851;NFOOD_SFS
355;3240347;328830158;NFOOD_SFS
355;3247686;328830250;NFOOD_SFS
355;6691692;318653815;NFOOD_SFS
355;3124177;327208594;NFOOD_SFS
355;3165914;328195160;NFOOD_SFS
355;3242153;328830192;NFOOD_SFS
355;3302393;328448192;NFOOD_SFS
355;3302474;328448201;NFOOD_SFS
355;3302512;328448203;NFOOD_SFS
355;3302466;328448196;NFOOD_SFS
355;3261808;328830377;NFOOD_SFS
355;3240240;328830157;NFOOD_SFS
355;6977090;324288715;NFOOD_SFS
355;6082343;321848703;NFOOD_SFS
355;6714897;321154178;NFOOD_SFS
355;3217280;328830037;NFOOD_SFS
355;3302105;328448189;NFOOD_SFS
355;3302121;328448193;NFOOD_SFS
355;3208540;327293967;NFOOD_SFS
355;3098320;325872628;NFOOD_SFS
355;3302490;328448197;NFOOD_SFS
355;5360609;322200360;NFOOD_SFS
355;6957544;323821089;NFOOD_SFS
355;3098362;325872624;NFOOD_SFS
355;3302156;328448199;NFOOD_SFS
355;6977111;326674228;NFOOD_SFS
355;3151816;327208611;NFOOD_SFS
355;6977022;324869025;NFOOD_SFS
355;6715001;321154180;NFOOD_SFS
355;6714889;321154172;NFOOD_SFS
355;3293149;328448187;NFOOD_SFS
355;3437450;330563807;NFOOD_SFS
355;3302075;328448198;NFOOD_SFS
355;3302270;328448200;NFOOD_SFS
355;3141985;328195158;NFOOD_SFS
355;3299295;328167683;NFOOD_SFS
355;3330109;328830899;NFOOD_SFS
355;3219100;327518323;NFOOD_SFS
355;3302067;328448188;NFOOD_SFS
355;6701680;318951871;NFOOD_SFS
355;3117480;327208580;NFOOD_SFS
355;3241564;328830181;NFOOD_SFS
355;3131688;327208600;NFOOD_SFS
355;3082733;325766077;NFOOD_SFS
355;5771099;40696;NFOOD_SFS
355;3301885;328448194;NFOOD_SFS
355;6971423;323862664;NFOOD_SFS
355;6392792;8584023;NFOOD_SFS
355;3413543;328703919;NFOOD_SFS
355;3217302;328830043;NFOOD_SFS
355;6993931;324670707;NFOOD_SFS
355;6714935;321154175;NFOOD_SFS
355;3219135;328830057;NFOOD_SFS
355;6465552;11325642;NFOOD_SFS
355;3556328;332367441;NFOOD_SFS
355;3241432;328830180;NFOOD_SFS
355;5820022;6390116;NFOOD_SFS
355;3208567;327293977;NFOOD_SFS
355;6986900;325371371;NFOOD_SFS
355;6663737;317196322;NFOOD_SFS
355;3121135;327208583;NFOOD_SFS
355;6990428;324869026;NFOOD_SFS
355;6541771;312941917;NFOOD_SFS
355;3367401;328389881;NFOOD_SFS
355;3517551;331158068;NFOOD_SFS
355;3208397;327293964;NFOOD_SFS
355;3208788;327312786;NFOOD_SFS
355;3017303;325715185;NFOOD_SFS
355;6957536;323821088;NFOOD_SFS
355;6657516;318422947;NFOOD_SFS
355;6412181;9240430;NFOOD_SFS
355;3329887;328830902;NFOOD_SFS
355;3202453;327293962;NFOOD_SFS
355;3329828;328830893;NFOOD_SFS
355;6538150;312929269;NFOOD_SFS
355;3208630;327293969;NFOOD_SFS
355;3520137;331158070;NFOOD_SFS
355;3300404;328167686;NFOOD_SFS
355;6392598;8583607;NFOOD_SFS
355;5217695;6390159;NFOOD_SFS
355;6303765;7617836;NFOOD_SFS
355;3499030;330564448;NFOOD_SFS
355;3517560;331158069;NFOOD_SFS
355;6392814;8584028;NFOOD_SFS
355;3080501;325765776;NFOOD_SFS
355;6701809;318951845;NFOOD_SFS
355;6392784;8584022;NFOOD_SFS
355;6937918;323325111;NFOOD_SFS
355;6937896;323325112;NFOOD_SFS
355;3113590;328019813;NFOOD_SFS
355;6977030;324288713;NFOOD_CR
355;3214508;328019850;NFOOD_CR
355;3219143;328019852;NFOOD_CR
355;3214460;328019851;NFOOD_CR
355;3240347;328830158;NFOOD_CR
355;3247686;328830250;NFOOD_CR
355;6691692;318653815;NFOOD_CR
355;3124177;327208594;NFOOD_CR
355;3165914;328195160;NFOOD_CR
355;3242153;328830192;NFOOD_CR
355;3302393;328448192;NFOOD_CR
355;3302474;328448201;NFOOD_CR
355;3302512;328448203;NFOOD_CR
355;3302466;328448196;NFOOD_CR
355;3261808;328830377;NFOOD_CR
355;3240240;328830157;NFOOD_CR
355;6977090;324288715;NFOOD_CR
355;6082343;321848703;NFOOD_CR
355;6714897;321154178;NFOOD_CR
355;3217280;328830037;NFOOD_CR
355;3302105;328448189;NFOOD_CR
355;3302121;328448193;NFOOD_CR
355;3208540;327293967;NFOOD_CR
355;3098320;325872628;NFOOD_CR
355;3302490;328448197;NFOOD_CR
355;5360609;322200360;NFOOD_CR
355;6957544;323821089;NFOOD_CR
355;3098362;325872624;NFOOD_CR
355;3302156;328448199;NFOOD_CR
355;6977111;326674228;NFOOD_CR
355;3151816;327208611;NFOOD_CR
355;6977022;324869025;NFOOD_CR
355;6715001;321154180;NFOOD_CR
355;6714889;321154172;NFOOD_CR
355;3293149;328448187;NFOOD_CR
355;3437450;330563807;NFOOD_CR
355;3302075;328448198;NFOOD_CR
355;3302270;328448200;NFOOD_CR
355;3141985;328195158;NFOOD_CR
355;3299295;328167683;NFOOD_CR
355;3330109;328830899;NFOOD_CR
355;3219100;327518323;NFOOD_CR
355;3302067;328448188;NFOOD_CR
355;6701680;318951871;NFOOD_CR
355;3117480;327208580;NFOOD_CR
355;3241564;328830181;NFOOD_CR
355;3131688;327208600;NFOOD_CR
355;3082733;325766077;NFOOD_CR
355;5771099;40696;NFOOD_CR
355;3301885;328448194;NFOOD_CR
355;6971423;323862664;NFOOD_CR
355;6392792;8584023;NFOOD_CR
355;3413543;328703919;NFOOD_CR
355;3217302;328830043;NFOOD_CR
355;6993931;324670707;NFOOD_CR
355;6714935;321154175;NFOOD_CR
355;3219135;328830057;NFOOD_CR
355;6465552;11325642;NFOOD_CR
355;3556328;332367441;NFOOD_CR
355;3241432;328830180;NFOOD_CR
355;5820022;6390116;NFOOD_CR
355;3208567;327293977;NFOOD_CR
355;6986900;325371371;NFOOD_CR
355;6663737;317196322;NFOOD_CR
355;3121135;327208583;NFOOD_CR
355;6990428;324869026;NFOOD_CR
355;6541771;312941917;NFOOD_CR
355;3367401;328389881;NFOOD_CR
355;3517551;331158068;NFOOD_CR
355;3208397;327293964;NFOOD_CR
355;3208788;327312786;NFOOD_CR
355;3017303;325715185;NFOOD_CR
355;6957536;323821088;NFOOD_CR
355;6657516;318422947;NFOOD_CR
355;6412181;9240430;NFOOD_CR
355;3329887;328830902;NFOOD_CR
355;3202453;327293962;NFOOD_CR
355;3329828;328830893;NFOOD_CR
355;6538150;312929269;NFOOD_CR
355;3208630;327293969;NFOOD_CR
355;3520137;331158070;NFOOD_CR
355;3300404;328167686;NFOOD_CR
355;6392598;8583607;NFOOD_CR
355;5217695;6390159;NFOOD_CR
355;6303765;7617836;NFOOD_CR
355;3499030;330564448;NFOOD_CR
355;3517560;331158069;NFOOD_CR
355;6392814;8584028;NFOOD_CR
355;3080501;325765776;NFOOD_CR
355;6701809;318951845;NFOOD_CR
355;6392784;8584022;NFOOD_CR
355;6937918;323325111;NFOOD_CR
355;6937896;323325112;NFOOD_CR
355;3113590;328019813;NFOOD_CR
614;6977030;324288713;NFOOD_SFS
614;3214508;328019850;NFOOD_SFS
614;3219143;328019852;NFOOD_SFS
614;3214460;328019851;NFOOD_SFS
614;3240347;328830158;NFOOD_SFS
614;3247686;328830250;NFOOD_SFS
614;6691692;318653815;NFOOD_SFS
614;3124177;327208594;NFOOD_SFS
614;3165914;328195160;NFOOD_SFS
614;3242153;328830192;NFOOD_SFS
614;3302393;328448192;NFOOD_SFS
614;3302474;328448201;NFOOD_SFS
614;3302512;328448203;NFOOD_SFS
614;3302466;328448196;NFOOD_SFS
614;3261808;328830377;NFOOD_SFS
614;3240240;328830157;NFOOD_SFS
614;6977090;324288715;NFOOD_SFS
614;6082343;321848703;NFOOD_SFS
614;6714897;321154178;NFOOD_SFS
614;3217280;328830037;NFOOD_SFS
614;3302105;328448189;NFOOD_SFS
614;3302121;328448193;NFOOD_SFS
614;3208540;327293967;NFOOD_SFS
614;3098320;325872628;NFOOD_SFS
614;3302490;328448197;NFOOD_SFS
614;5360609;322200360;NFOOD_SFS
614;6957544;323821089;NFOOD_SFS
614;3098362;325872624;NFOOD_SFS
614;3302156;328448199;NFOOD_SFS
614;6977111;326674228;NFOOD_SFS
614;3151816;327208611;NFOOD_SFS
614;6977022;324869025;NFOOD_SFS
614;6715001;321154180;NFOOD_SFS
614;6714889;321154172;NFOOD_SFS
614;3293149;328448187;NFOOD_SFS
614;3437450;330563807;NFOOD_SFS
614;3302075;328448198;NFOOD_SFS
614;3302270;328448200;NFOOD_SFS
614;3141985;328195158;NFOOD_SFS
614;3299295;328167683;NFOOD_SFS
614;3330109;328830899;NFOOD_SFS
614;3219100;327518323;NFOOD_SFS
614;3302067;328448188;NFOOD_SFS
614;6701680;318951871;NFOOD_SFS
614;3117480;327208580;NFOOD_SFS
614;3241564;328830181;NFOOD_SFS
614;3131688;327208600;NFOOD_SFS
614;3082733;325766077;NFOOD_SFS
614;5771099;40696;NFOOD_SFS
614;3301885;328448194;NFOOD_SFS
614;6971423;323862664;NFOOD_SFS
614;6392792;8584023;NFOOD_SFS
614;3413543;328703919;NFOOD_SFS
614;3217302;328830043;NFOOD_SFS
614;6993931;324670707;NFOOD_SFS
614;6714935;321154175;NFOOD_SFS
614;3219135;328830057;NFOOD_SFS
614;6465552;11325642;NFOOD_SFS
614;3556328;332367441;NFOOD_SFS
614;3241432;328830180;NFOOD_SFS
614;5820022;6390116;NFOOD_SFS
614;3208567;327293977;NFOOD_SFS
614;6986900;325371371;NFOOD_SFS
614;6663737;317196322;NFOOD_SFS
614;3121135;327208583;NFOOD_SFS
614;6990428;324869026;NFOOD_SFS
614;6541771;312941917;NFOOD_SFS
614;3367401;328389881;NFOOD_SFS
614;3517551;331158068;NFOOD_SFS
614;3208397;327293964;NFOOD_SFS
614;3208788;327312786;NFOOD_SFS
614;3017303;325715185;NFOOD_SFS
614;6957536;323821088;NFOOD_SFS
614;6657516;318422947;NFOOD_SFS
614;6412181;9240430;NFOOD_SFS
614;3329887;328830902;NFOOD_SFS
614;3202453;327293962;NFOOD_SFS
614;3329828;328830893;NFOOD_SFS
614;6538150;312929269;NFOOD_SFS
614;3208630;327293969;NFOOD_SFS
614;3520137;331158070;NFOOD_SFS
614;3300404;328167686;NFOOD_SFS
614;6392598;8583607;NFOOD_SFS
614;5217695;6390159;NFOOD_SFS
614;6303765;7617836;NFOOD_SFS
614;3499030;330564448;NFOOD_SFS
614;3517560;331158069;NFOOD_SFS
614;6392814;8584028;NFOOD_SFS
614;3080501;325765776;NFOOD_SFS
614;6701809;318951845;NFOOD_SFS
614;6392784;8584022;NFOOD_SFS
614;6937918;323325111;NFOOD_SFS
614;6937896;323325112;NFOOD_SFS
614;3113590;328019813;NFOOD_SFS
614;6977030;324288713;NFOOD_CR
614;3214508;328019850;NFOOD_CR
614;3219143;328019852;NFOOD_CR
614;3214460;328019851;NFOOD_CR
614;3240347;328830158;NFOOD_CR
614;3247686;328830250;NFOOD_CR
614;6691692;318653815;NFOOD_CR
614;3124177;327208594;NFOOD_CR
614;3165914;328195160;NFOOD_CR
614;3242153;328830192;NFOOD_CR
614;3302393;328448192;NFOOD_CR
614;3302474;328448201;NFOOD_CR
614;3302512;328448203;NFOOD_CR
614;3302466;328448196;NFOOD_CR
614;3261808;328830377;NFOOD_CR
614;3240240;328830157;NFOOD_CR
614;6977090;324288715;NFOOD_CR
614;6082343;321848703;NFOOD_CR
614;6714897;321154178;NFOOD_CR
614;3217280;328830037;NFOOD_CR
614;3302105;328448189;NFOOD_CR
614;3302121;328448193;NFOOD_CR
614;3208540;327293967;NFOOD_CR
614;3098320;325872628;NFOOD_CR
614;3302490;328448197;NFOOD_CR
614;5360609;322200360;NFOOD_CR
614;6957544;323821089;NFOOD_CR
614;3098362;325872624;NFOOD_CR
614;3302156;328448199;NFOOD_CR
614;6977111;326674228;NFOOD_CR
614;3151816;327208611;NFOOD_CR
614;6977022;324869025;NFOOD_CR
614;6715001;321154180;NFOOD_CR
614;6714889;321154172;NFOOD_CR
614;3293149;328448187;NFOOD_CR
614;3437450;330563807;NFOOD_CR
614;3302075;328448198;NFOOD_CR
614;3302270;328448200;NFOOD_CR
614;3141985;328195158;NFOOD_CR
614;3299295;328167683;NFOOD_CR
614;3330109;328830899;NFOOD_CR
614;3219100;327518323;NFOOD_CR
614;3302067;328448188;NFOOD_CR
614;6701680;318951871;NFOOD_CR
614;3117480;327208580;NFOOD_CR
614;3241564;328830181;NFOOD_CR
614;3131688;327208600;NFOOD_CR
614;3082733;325766077;NFOOD_CR
614;5771099;40696;NFOOD_CR
614;3301885;328448194;NFOOD_CR
614;6971423;323862664;NFOOD_CR
614;6392792;8584023;NFOOD_CR
614;3413543;328703919;NFOOD_CR
614;3217302;328830043;NFOOD_CR
614;6993931;324670707;NFOOD_CR
614;6714935;321154175;NFOOD_CR
614;3219135;328830057;NFOOD_CR
614;6465552;11325642;NFOOD_CR
614;3556328;332367441;NFOOD_CR
614;3241432;328830180;NFOOD_CR
614;5820022;6390116;NFOOD_CR
614;3208567;327293977;NFOOD_CR
614;6986900;325371371;NFOOD_CR
614;6663737;317196322;NFOOD_CR
614;3121135;327208583;NFOOD_CR
614;6990428;324869026;NFOOD_CR
614;6541771;312941917;NFOOD_CR
614;3367401;328389881;NFOOD_CR
614;3517551;331158068;NFOOD_CR
614;3208397;327293964;NFOOD_CR
614;3208788;327312786;NFOOD_CR
614;3017303;325715185;NFOOD_CR
614;6957536;323821088;NFOOD_CR
614;6657516;318422947;NFOOD_CR
614;6412181;9240430;NFOOD_CR
614;3329887;328830902;NFOOD_CR
614;3202453;327293962;NFOOD_CR
614;3329828;328830893;NFOOD_CR
614;6538150;312929269;NFOOD_CR
614;3208630;327293969;NFOOD_CR
614;3520137;331158070;NFOOD_CR
614;3300404;328167686;NFOOD_CR
614;6392598;8583607;NFOOD_CR
614;5217695;6390159;NFOOD_CR
614;6303765;7617836;NFOOD_CR
614;3499030;330564448;NFOOD_CR
614;3517560;331158069;NFOOD_CR
614;6392814;8584028;NFOOD_CR
614;3080501;325765776;NFOOD_CR
614;6701809;318951845;NFOOD_CR
614;6392784;8584022;NFOOD_CR
614;6937918;323325111;NFOOD_CR
614;6937896;323325112;NFOOD_CR
614;3113590;328019813;NFOOD_CR
165;6977030;324288713;NFOOD_SFS
165;3214508;328019850;NFOOD_SFS
165;3219143;328019852;NFOOD_SFS
165;3214460;328019851;NFOOD_SFS
165;3240347;328830158;NFOOD_SFS
165;3247686;328830250;NFOOD_SFS
165;6691692;318653815;NFOOD_SFS
165;3124177;327208594;NFOOD_SFS
165;3165914;328195160;NFOOD_SFS
165;3242153;328830192;NFOOD_SFS
165;3302393;328448192;NFOOD_SFS
165;3302474;328448201;NFOOD_SFS
165;3302512;328448203;NFOOD_SFS
165;3302466;328448196;NFOOD_SFS
165;3261808;328830377;NFOOD_SFS
165;3240240;328830157;NFOOD_SFS
165;6977090;324288715;NFOOD_SFS
165;6082343;321848703;NFOOD_SFS
165;6714897;321154178;NFOOD_SFS
165;3217280;328830037;NFOOD_SFS
165;3302105;328448189;NFOOD_SFS
165;3302121;328448193;NFOOD_SFS
165;3208540;327293967;NFOOD_SFS
165;3098320;325872628;NFOOD_SFS
165;3302490;328448197;NFOOD_SFS
165;5360609;322200360;NFOOD_SFS
165;6957544;323821089;NFOOD_SFS
165;3098362;325872624;NFOOD_SFS
165;3302156;328448199;NFOOD_SFS
165;6977111;326674228;NFOOD_SFS
165;3151816;327208611;NFOOD_SFS
165;6977022;324869025;NFOOD_SFS
165;6715001;321154180;NFOOD_SFS
165;6714889;321154172;NFOOD_SFS
165;3293149;328448187;NFOOD_SFS
165;3437450;330563807;NFOOD_SFS
165;3302075;328448198;NFOOD_SFS
165;3302270;328448200;NFOOD_SFS
165;3141985;328195158;NFOOD_SFS
165;3299295;328167683;NFOOD_SFS
165;3330109;328830899;NFOOD_SFS
165;3219100;327518323;NFOOD_SFS
165;3302067;328448188;NFOOD_SFS
165;6701680;318951871;NFOOD_SFS
165;3117480;327208580;NFOOD_SFS
165;3241564;328830181;NFOOD_SFS
165;3131688;327208600;NFOOD_SFS
165;3082733;325766077;NFOOD_SFS
165;5771099;40696;NFOOD_SFS
165;3301885;328448194;NFOOD_SFS
165;6971423;323862664;NFOOD_SFS
165;6392792;8584023;NFOOD_SFS
165;3413543;328703919;NFOOD_SFS
165;3217302;328830043;NFOOD_SFS
165;6993931;324670707;NFOOD_SFS
165;6714935;321154175;NFOOD_SFS
165;3219135;328830057;NFOOD_SFS
165;6465552;11325642;NFOOD_SFS
165;3556328;332367441;NFOOD_SFS
165;3241432;328830180;NFOOD_SFS
165;5820022;6390116;NFOOD_SFS
165;3208567;327293977;NFOOD_SFS
165;6986900;325371371;NFOOD_SFS
165;6663737;317196322;NFOOD_SFS
165;3121135;327208583;NFOOD_SFS
165;6990428;324869026;NFOOD_SFS
165;6541771;312941917;NFOOD_SFS
165;3367401;328389881;NFOOD_SFS
165;3517551;331158068;NFOOD_SFS
165;3208397;327293964;NFOOD_SFS
165;3208788;327312786;NFOOD_SFS
165;3017303;325715185;NFOOD_SFS
165;6957536;323821088;NFOOD_SFS
165;6657516;318422947;NFOOD_SFS
165;6412181;9240430;NFOOD_SFS
165;3329887;328830902;NFOOD_SFS
165;3202453;327293962;NFOOD_SFS
165;3329828;328830893;NFOOD_SFS
165;6538150;312929269;NFOOD_SFS
165;3208630;327293969;NFOOD_SFS
165;3520137;331158070;NFOOD_SFS
165;3300404;328167686;NFOOD_SFS
165;6392598;8583607;NFOOD_SFS
165;5217695;6390159;NFOOD_SFS
165;6303765;7617836;NFOOD_SFS
165;3499030;330564448;NFOOD_SFS
165;3517560;331158069;NFOOD_SFS
165;6392814;8584028;NFOOD_SFS
165;3080501;325765776;NFOOD_SFS
165;6701809;318951845;NFOOD_SFS
165;6392784;8584022;NFOOD_SFS
165;6937918;323325111;NFOOD_SFS
165;6937896;323325112;NFOOD_SFS
165;3113590;328019813;NFOOD_SFS
165;6977030;324288713;NFOOD_CR
165;3214508;328019850;NFOOD_CR
165;3219143;328019852;NFOOD_CR
165;3214460;328019851;NFOOD_CR
165;3240347;328830158;NFOOD_CR
165;3247686;328830250;NFOOD_CR
165;6691692;318653815;NFOOD_CR
165;3124177;327208594;NFOOD_CR
165;3165914;328195160;NFOOD_CR
165;3242153;328830192;NFOOD_CR
165;3302393;328448192;NFOOD_CR
165;3302474;328448201;NFOOD_CR
165;3302512;328448203;NFOOD_CR
165;3302466;328448196;NFOOD_CR
165;3261808;328830377;NFOOD_CR
165;3240240;328830157;NFOOD_CR
165;6977090;324288715;NFOOD_CR
165;6082343;321848703;NFOOD_CR
165;6714897;321154178;NFOOD_CR
165;3217280;328830037;NFOOD_CR
165;3302105;328448189;NFOOD_CR
165;3302121;328448193;NFOOD_CR
165;3208540;327293967;NFOOD_CR
165;3098320;325872628;NFOOD_CR
165;3302490;328448197;NFOOD_CR
165;5360609;322200360;NFOOD_CR
165;6957544;323821089;NFOOD_CR
165;3098362;325872624;NFOOD_CR
165;3302156;328448199;NFOOD_CR
165;6977111;326674228;NFOOD_CR
165;3151816;327208611;NFOOD_CR
165;6977022;324869025;NFOOD_CR
165;6715001;321154180;NFOOD_CR
165;6714889;321154172;NFOOD_CR
165;3293149;328448187;NFOOD_CR
165;3437450;330563807;NFOOD_CR
165;3302075;328448198;NFOOD_CR
165;3302270;328448200;NFOOD_CR
165;3141985;328195158;NFOOD_CR
165;3299295;328167683;NFOOD_CR
165;3330109;328830899;NFOOD_CR
165;3219100;327518323;NFOOD_CR
165;3302067;328448188;NFOOD_CR
165;6701680;318951871;NFOOD_CR
165;3117480;327208580;NFOOD_CR
165;3241564;328830181;NFOOD_CR
165;3131688;327208600;NFOOD_CR
165;3082733;325766077;NFOOD_CR
