Loja;RMS;IDVTEX;ENVIRONMENT
331;6391281;317465088;NFOOD_CR
331;3118649;312929253;NFOOD_CR
331;6681654;9202889;NFOOD_CR
331;6919103;318949939;NFOOD_CR
331;6681662;322599867;NFOOD_CR
331;3040674;318953488;NFOOD_CR
331;6919103;322229581;NFOOD_CR
331;6148620;327120423;NFOOD_CR
331;6101100;4209053;NFOOD_CR
331;5463912;4209293;NFOOD_CR
331;6101100;22840;NFOOD_CR
331;6681662;322631197;NFOOD_CR
331;6681654;318954332;NFOOD_CR
331;6391281;318954330;NFOOD_CR
331;3040674;318393797;NFOOD_CR
331;6538045;325371422;NFOOD_CR
331;3118649;322201346;NFOOD_CR
331;6148620;316058890;NFOOD_CR
331;5463912;312793260;NFOOD_CR
331;3110990;328832672;NFOOD_CR
331;3235882;328832671;NFOOD_CR
331;3235882;324522366;NFOOD_CR
331;3040712;325718741;NFOOD_CR
331;6990878;325712616;NFOOD_CR
331;6990878;324899744;NFOOD_CR
331;6982808;324195549;NFOOD_CR
331;3197808;324195548;NFOOD_CR
331;3040720;326674554;NFOOD_CR
331;3040712;325196402;NFOOD_CR
331;3040720;325196401;NFOOD_CR
331;3110990;324522367;NFOOD_CR
331;6982808;328167688;NFOOD_CR
331;6992730;327567629;NFOOD_CR
331;3197808;324522372;NFOOD_CR
331;3197808;327287826;NFOOD_CR
331;6442862;21395;NFOOD_CR
331;6442862;10551802;NFOOD_CR
331;3202410;322602724;NFOOD_CR
331;5401135;20779;NFOOD_CR
331;5401135;322143510;NFOOD_CR
776;6718396;326388862;NFOOD_SFS
776;6718396;9274234;NFOOD_SFS
776;3082750;326198119;NFOOD_SFS
776;3101347;321540242;NFOOD_SFS
776;3118495;326388858;NFOOD_SFS
776;6992668;326197313;NFOOD_SFS
776;6577822;324490246;NFOOD_SFS
776;6686079;326197314;NFOOD_SFS
776;6686079;325803622;NFOOD_SFS
776;6577822;318949919;NFOOD_SFS
776;6538045;318949939;NFOOD_SFS
776;6641989;322201216;NFOOD_SFS
776;6391281;317465088;NFOOD_SFS
776;3118649;312929253;NFOOD_SFS
776;6681654;9202889;NFOOD_SFS
776;6919103;318949939;NFOOD_SFS
776;6681662;322599867;NFOOD_SFS
776;3040674;318953488;NFOOD_SFS
776;6919103;322229581;NFOOD_SFS
776;6148620;327120423;NFOOD_SFS
776;6101100;4209053;NFOOD_SFS
776;5463912;4209293;NFOOD_SFS
776;6101100;22840;NFOOD_SFS
776;6681662;322631197;NFOOD_SFS
776;6681654;318954332;NFOOD_SFS
776;6391281;318954330;NFOOD_SFS
776;3040674;318393797;NFOOD_SFS
776;6538045;325371422;NFOOD_SFS
776;3118649;322201346;NFOOD_SFS
776;6148620;316058890;NFOOD_SFS
776;5463912;312793260;NFOOD_SFS
776;3110990;328832672;NFOOD_SFS
776;3235882;328832671;NFOOD_SFS
776;3235882;324522366;NFOOD_SFS
776;3040712;325718741;NFOOD_SFS
776;6990878;325712616;NFOOD_SFS
776;6982808;324195549;NFOOD_SFS
776;3197808;324195548;NFOOD_SFS
776;3040720;326674554;NFOOD_SFS
776;3040712;325196402;NFOOD_SFS
776;3040720;325196401;NFOOD_SFS
776;3110990;324522367;NFOOD_SFS
776;6982808;328167688;NFOOD_SFS
776;6992730;327567629;NFOOD_SFS
776;3197808;324522372;NFOOD_SFS
776;6442862;21395;NFOOD_SFS
776;3202410;322602724;NFOOD_SFS
776;5401135;20779;NFOOD_SFS
776;6718396;326388862;NFOOD_CR
776;6718396;9274234;NFOOD_CR
776;3082750;326198119;NFOOD_CR
776;3101347;321540242;NFOOD_CR
776;3118495;326388858;NFOOD_CR
776;6992668;326197313;NFOOD_CR
776;6577822;324490246;NFOOD_CR
776;6686079;326197314;NFOOD_CR
776;6686079;325803622;NFOOD_CR
776;6577822;318949919;NFOOD_CR
776;6538045;318949939;NFOOD_CR
776;6641989;322201216;NFOOD_CR
776;6391281;317465088;NFOOD_CR
776;3118649;312929253;NFOOD_CR
776;6681654;9202889;NFOOD_CR
776;6919103;318949939;NFOOD_CR
776;6681662;322599867;NFOOD_CR
776;3040674;318953488;NFOOD_CR
776;6919103;322229581;NFOOD_CR
776;6148620;327120423;NFOOD_CR
776;6101100;4209053;NFOOD_CR
776;5463912;4209293;NFOOD_CR
776;6101100;22840;NFOOD_CR
776;6681662;322631197;NFOOD_CR
776;6681654;318954332;NFOOD_CR
776;6391281;318954330;NFOOD_CR
776;3040674;318393797;NFOOD_CR
776;6538045;325371422;NFOOD_CR
776;3118649;322201346;NFOOD_CR
776;6148620;316058890;NFOOD_CR
776;5463912;312793260;NFOOD_CR
776;3110990;328832672;NFOOD_CR
776;3235882;328832671;NFOOD_CR
776;3235882;324522366;NFOOD_CR
776;3040712;325718741;NFOOD_CR
776;6990878;325712616;NFOOD_CR
776;6990878;324899744;NFOOD_CR
776;6982808;324195549;NFOOD_CR
776;3197808;324195548;NFOOD_CR
776;3040720;326674554;NFOOD_CR
776;3040712;325196402;NFOOD_CR
776;3040720;325196401;NFOOD_CR
776;3110990;324522367;NFOOD_CR
776;6982808;328167688;NFOOD_CR
776;6992730;327567629;NFOOD_CR
776;6992730;324522372;NFOOD_CR
776;3197808;324522372;NFOOD_CR
776;3197808;327287826;NFOOD_CR
776;6442862;21395;NFOOD_CR
776;6442862;10551802;NFOOD_CR
776;3202410;322602724;NFOOD_CR
776;5401135;20779;NFOOD_CR
776;5401135;322143510;NFOOD_CR
124;6718396;326388862;NFOOD_SFS
124;6718396;9274234;NFOOD_SFS
124;3082750;326198119;NFOOD_SFS
124;3101347;321540242;NFOOD_SFS
124;3118495;326388858;NFOOD_SFS
124;6992668;326197313;NFOOD_SFS
124;6577822;324490246;NFOOD_SFS
124;6686079;326197314;NFOOD_SFS
124;6686079;325803622;NFOOD_SFS
124;6577822;318949919;NFOOD_SFS
124;6538045;318949939;NFOOD_SFS
124;6641989;322201216;NFOOD_SFS
124;6641989;317465088;NFOOD_SFS
124;6391281;317465088;NFOOD_SFS
124;3118649;312929253;NFOOD_SFS
124;6681654;9202889;NFOOD_SFS
124;6919103;318949939;NFOOD_SFS
124;6681662;322599867;NFOOD_SFS
124;3040674;318953488;NFOOD_SFS
124;6919103;322229581;NFOOD_SFS
124;6148620;327120423;NFOOD_SFS
124;6101100;4209053;NFOOD_SFS
124;5463912;4209293;NFOOD_SFS
124;6101100;22840;NFOOD_SFS
124;6681662;322631197;NFOOD_SFS
124;6681654;318954332;NFOOD_SFS
124;6391281;318954330;NFOOD_SFS
124;3040674;318393797;NFOOD_SFS
124;6538045;325371422;NFOOD_SFS
124;3118649;322201346;NFOOD_SFS
124;6148620;316058890;NFOOD_SFS
124;5463912;312793260;NFOOD_SFS
124;3110990;328832672;NFOOD_SFS
124;3235882;328832671;NFOOD_SFS
124;3235882;324522366;NFOOD_SFS
124;3040712;325718741;NFOOD_SFS
124;6990878;325712616;NFOOD_SFS
124;6982808;324195549;NFOOD_SFS
124;3197808;324195548;NFOOD_SFS
124;3040720;326674554;NFOOD_SFS
124;3040712;325196402;NFOOD_SFS
124;3040720;325196401;NFOOD_SFS
124;3110990;324522367;NFOOD_SFS
124;6982808;328167688;NFOOD_SFS
124;6992730;327567629;NFOOD_SFS
124;3197808;324522372;NFOOD_SFS
124;6442862;21395;NFOOD_SFS
124;6295045;323263400;NFOOD_SFS
124;3202410;322602724;NFOOD_SFS
124;5401135;20779;NFOOD_SFS
124;6718396;326388862;NFOOD_CR
124;6718396;9274234;NFOOD_CR
124;6577822;324490246;NFOOD_CR
124;6686079;326197314;NFOOD_CR
124;6686079;325803622;NFOOD_CR
124;6577822;318949919;NFOOD_CR
124;6538045;318949939;NFOOD_CR
124;6641989;322201216;NFOOD_CR
124;6641989;317465088;NFOOD_CR
124;6391281;317465088;NFOOD_CR
124;3118649;312929253;NFOOD_CR
124;6681654;9202889;NFOOD_CR
124;6919103;318949939;NFOOD_CR
124;6681662;322599867;NFOOD_CR
124;3040674;318953488;NFOOD_CR
124;6919103;322229581;NFOOD_CR
124;6148620;327120423;NFOOD_CR
124;6101100;4209053;NFOOD_CR
124;5463912;4209293;NFOOD_CR
124;6101100;22840;NFOOD_CR
124;6681662;322631197;NFOOD_CR
124;6681654;318954332;NFOOD_CR
124;6391281;318954330;NFOOD_CR
124;3040674;318393797;NFOOD_CR
124;6538045;325371422;NFOOD_CR
124;3118649;322201346;NFOOD_CR
124;6148620;316058890;NFOOD_CR
124;5463912;312793260;NFOOD_CR
124;3110990;328832672;NFOOD_CR
124;3235882;328832671;NFOOD_CR
124;3235882;324522366;NFOOD_CR
124;3040712;325718741;NFOOD_CR
124;6990878;325712616;NFOOD_CR
124;6982808;324195549;NFOOD_CR
124;3197808;324195548;NFOOD_CR
124;3040720;326674554;NFOOD_CR
124;3040712;325196402;NFOOD_CR
124;3040720;325196401;NFOOD_CR
124;3110990;324522367;NFOOD_CR
124;6982808;328167688;NFOOD_CR
124;6992730;327567629;NFOOD_CR
124;3197808;324522372;NFOOD_CR
124;3197808;327287826;NFOOD_CR
124;6442862;21395;NFOOD_CR
124;6295045;323263400;NFOOD_CR
124;3202410;322602724;NFOOD_CR
124;5401135;20779;NFOOD_CR
124;5401135;322143510;NFOOD_CR
129;6718396;326388862;NFOOD_SFS
129;6718396;9274234;NFOOD_SFS
129;6577822;324490246;NFOOD_SFS
129;6686079;326197314;NFOOD_SFS
129;6686079;325803622;NFOOD_SFS
129;6577822;318949919;NFOOD_SFS
129;6538045;318949939;NFOOD_SFS
129;6641989;322201216;NFOOD_SFS
129;6641989;317465088;NFOOD_SFS
129;6391281;317465088;NFOOD_SFS
129;3118649;312929253;NFOOD_SFS
129;6681654;9202889;NFOOD_SFS
129;6919103;318949939;NFOOD_SFS
129;6681662;322599867;NFOOD_SFS
129;3040674;318953488;NFOOD_SFS
129;6919103;322229581;NFOOD_SFS
129;6148620;327120423;NFOOD_SFS
129;6101100;4209053;NFOOD_SFS
129;5463912;4209293;NFOOD_SFS
129;6101100;22840;NFOOD_SFS
129;6681662;322631197;NFOOD_SFS
129;6681654;318954332;NFOOD_SFS
129;6391281;318954330;NFOOD_SFS
129;3040674;318393797;NFOOD_SFS
129;6538045;325371422;NFOOD_SFS
129;3118649;322201346;NFOOD_SFS
129;6148620;316058890;NFOOD_SFS
129;5463912;312793260;NFOOD_SFS
129;3110990;328832672;NFOOD_SFS
129;3235882;328832671;NFOOD_SFS
129;3235882;324522366;NFOOD_SFS
129;3040712;325718741;NFOOD_SFS
129;6990878;325712616;NFOOD_SFS
129;6982808;324195549;NFOOD_SFS
129;3197808;324195548;NFOOD_SFS
129;3040720;326674554;NFOOD_SFS
129;3040712;325196402;NFOOD_SFS
129;3040720;325196401;NFOOD_SFS
129;3110990;324522367;NFOOD_SFS
129;6982808;328167688;NFOOD_SFS
129;6992730;327567629;NFOOD_SFS
129;3197808;324522372;NFOOD_SFS
129;6442862;21395;NFOOD_SFS
129;6295045;323263400;NFOOD_SFS
129;3202410;322602724;NFOOD_SFS
129;5401135;20779;NFOOD_SFS
129;6718396;326388862;NFOOD_CR
129;6718396;9274234;NFOOD_CR
129;6577822;324490246;NFOOD_CR
129;6686079;326197314;NFOOD_CR
129;6686079;325803622;NFOOD_CR
129;6577822;318949919;NFOOD_CR
129;6538045;318949939;NFOOD_CR
129;6641989;322201216;NFOOD_CR
129;6641989;317465088;NFOOD_CR
129;6391281;317465088;NFOOD_CR
129;3118649;312929253;NFOOD_CR
129;6681654;9202889;NFOOD_CR
129;6919103;318949939;NFOOD_CR
129;6681662;322599867;NFOOD_CR
129;3040674;318953488;NFOOD_CR
129;6919103;322229581;NFOOD_CR
129;6148620;327120423;NFOOD_CR
129;6101100;4209053;NFOOD_CR
129;5463912;4209293;NFOOD_CR
129;6101100;22840;NFOOD_CR
129;6681662;322631197;NFOOD_CR
129;6681654;318954332;NFOOD_CR
129;6391281;318954330;NFOOD_CR
129;3040674;318393797;NFOOD_CR
129;6538045;325371422;NFOOD_CR
129;3118649;322201346;NFOOD_CR
129;6148620;316058890;NFOOD_CR
129;5463912;312793260;NFOOD_CR
129;3110990;328832672;NFOOD_CR
129;3235882;328832671;NFOOD_CR
129;3235882;324522366;NFOOD_CR
129;3040712;325718741;NFOOD_CR
129;6990878;325712616;NFOOD_CR
129;6990878;324899744;NFOOD_CR
129;6982808;324195549;NFOOD_CR
129;3197808;324195548;NFOOD_CR
129;3040720;326674554;NFOOD_CR
129;3040712;325196402;NFOOD_CR
129;3040720;325196401;NFOOD_CR
129;3110990;324522367;NFOOD_CR
129;6982808;328167688;NFOOD_CR
129;6992730;327567629;NFOOD_CR
129;3197808;324522372;NFOOD_CR
129;3197808;327287826;NFOOD_CR
129;6442862;21395;NFOOD_CR
129;6442862;10551802;NFOOD_CR
129;6295045;323263400;NFOOD_CR
129;3202410;322602724;NFOOD_CR
129;3202410;327296145;NFOOD_CR
129;5401135;20779;NFOOD_CR
129;5401135;322143510;NFOOD_CR
146;6718396;326388862;NFOOD_SFS
146;6718396;9274234;NFOOD_SFS
146;6577822;324490246;NFOOD_SFS
146;6686079;326197314;NFOOD_SFS
146;6686079;325803622;NFOOD_SFS
146;6577822;318949919;NFOOD_SFS
146;6538045;318949939;NFOOD_SFS
146;6641989;322201216;NFOOD_SFS
146;6391281;317465088;NFOOD_SFS
146;3118649;312929253;NFOOD_SFS
146;6681654;9202889;NFOOD_SFS
146;6919103;318949939;NFOOD_SFS
146;6681662;322599867;NFOOD_SFS
146;3040674;318953488;NFOOD_SFS
146;6919103;322229581;NFOOD_SFS
146;6148620;327120423;NFOOD_SFS
146;6101100;4209053;NFOOD_SFS
146;5463912;4209293;NFOOD_SFS
146;6101100;22840;NFOOD_SFS
146;6681662;322631197;NFOOD_SFS
146;6681654;318954332;NFOOD_SFS
146;6391281;318954330;NFOOD_SFS
146;3040674;318393797;NFOOD_SFS
146;6538045;325371422;NFOOD_SFS
146;3118649;322201346;NFOOD_SFS
146;6148620;316058890;NFOOD_SFS
146;5463912;312793260;NFOOD_SFS
146;3110990;328832672;NFOOD_SFS
146;3235882;328832671;NFOOD_SFS
146;3235882;324522366;NFOOD_SFS
146;3040712;325718741;NFOOD_SFS
146;6990878;325712616;NFOOD_SFS
146;6982808;324195549;NFOOD_SFS
146;3197808;324195548;NFOOD_SFS
146;3040720;326674554;NFOOD_SFS
146;3040712;325196402;NFOOD_SFS
146;3040720;325196401;NFOOD_SFS
146;3110990;324522367;NFOOD_SFS
146;6982808;328167688;NFOOD_SFS
146;6992730;327567629;NFOOD_SFS
146;3197808;324522372;NFOOD_SFS
146;6442862;21395;NFOOD_SFS
146;6295045;323263400;NFOOD_SFS
146;3202410;322602724;NFOOD_SFS
146;5401135;20779;NFOOD_SFS
146;6718396;326388862;NFOOD_CR
146;6718396;9274234;NFOOD_CR
146;6577822;324490246;NFOOD_CR
146;6686079;326197314;NFOOD_CR
146;6686079;325803622;NFOOD_CR
146;6577822;318949919;NFOOD_CR
146;6538045;318949939;NFOOD_CR
146;6641989;322201216;NFOOD_CR
146;6391281;317465088;NFOOD_CR
146;3118649;312929253;NFOOD_CR
146;6681654;9202889;NFOOD_CR
146;6919103;318949939;NFOOD_CR
146;6681662;322599867;NFOOD_CR
146;3040674;318953488;NFOOD_CR
146;6919103;322229581;NFOOD_CR
146;6148620;327120423;NFOOD_CR
146;6101100;4209053;NFOOD_CR
146;5463912;4209293;NFOOD_CR
146;6101100;22840;NFOOD_CR
146;6681662;322631197;NFOOD_CR
146;6681654;318954332;NFOOD_CR
146;6391281;318954330;NFOOD_CR
146;3040674;318393797;NFOOD_CR
146;6538045;325371422;NFOOD_CR
146;3118649;322201346;NFOOD_CR
146;6148620;316058890;NFOOD_CR
146;5463912;312793260;NFOOD_CR
146;3110990;328832672;NFOOD_CR
146;3235882;328832671;NFOOD_CR
146;3235882;324522366;NFOOD_CR
146;3040712;325718741;NFOOD_CR
146;6990878;325712616;NFOOD_CR
146;6990878;324899744;NFOOD_CR
146;6982808;324195549;NFOOD_CR
146;3197808;324195548;NFOOD_CR
146;3040720;326674554;NFOOD_CR
146;3040712;325196402;NFOOD_CR
146;3040720;325196401;NFOOD_CR
146;3110990;324522367;NFOOD_CR
146;6982808;328167688;NFOOD_CR
146;6992730;327567629;NFOOD_CR
146;3197808;324522372;NFOOD_CR
146;3197808;327287826;NFOOD_CR
146;6442862;21395;NFOOD_CR
146;6295045;323263400;NFOOD_CR
146;3202410;322602724;NFOOD_CR
146;5401135;20779;NFOOD_CR
146;5401135;322143510;NFOOD_CR
160;6718396;326388862;NFOOD_SFS
160;6718396;9274234;NFOOD_SFS
160;6577822;324490246;NFOOD_SFS
160;6686079;326197314;NFOOD_SFS
160;6686079;325803622;NFOOD_SFS
160;6577822;318949919;NFOOD_SFS
160;6538045;318949939;NFOOD_SFS
160;6641989;322201216;NFOOD_SFS
160;6391281;317465088;NFOOD_SFS
160;3118649;312929253;NFOOD_SFS
160;6681654;9202889;NFOOD_SFS
160;6919103;318949939;NFOOD_SFS
160;6681662;322599867;NFOOD_SFS
160;3040674;318953488;NFOOD_SFS
160;6919103;322229581;NFOOD_SFS
160;6148620;327120423;NFOOD_SFS
160;6101100;4209053;NFOOD_SFS
160;5463912;4209293;NFOOD_SFS
160;6101100;22840;NFOOD_SFS
160;6681662;322631197;NFOOD_SFS
160;6681654;318954332;NFOOD_SFS
160;6391281;318954330;NFOOD_SFS
160;3040674;318393797;NFOOD_SFS
160;6538045;325371422;NFOOD_SFS
160;3118649;322201346;NFOOD_SFS
160;6148620;316058890;NFOOD_SFS
160;5463912;312793260;NFOOD_SFS
160;3110990;328832672;NFOOD_SFS
160;3235882;328832671;NFOOD_SFS
160;3235882;324522366;NFOOD_SFS
160;3040712;325718741;NFOOD_SFS
160;6990878;325712616;NFOOD_SFS
160;6982808;324195549;NFOOD_SFS
160;3197808;324195548;NFOOD_SFS
160;3040720;326674554;NFOOD_SFS
160;3040712;325196402;NFOOD_SFS
160;3040720;325196401;NFOOD_SFS
160;3110990;324522367;NFOOD_SFS
160;6982808;328167688;NFOOD_SFS
160;6992730;327567629;NFOOD_SFS
160;3197808;324522372;NFOOD_SFS
160;6442862;21395;NFOOD_SFS
160;6295045;323263400;NFOOD_SFS
160;3202410;322602724;NFOOD_SFS
160;5401135;20779;NFOOD_SFS
160;6718396;326388862;NFOOD_CR
160;6718396;9274234;NFOOD_CR
160;6577822;324490246;NFOOD_CR
160;6686079;326197314;NFOOD_CR
160;6686079;325803622;NFOOD_CR
160;6577822;318949919;NFOOD_CR
160;6538045;318949939;NFOOD_CR
160;6641989;322201216;NFOOD_CR
160;6391281;317465088;NFOOD_CR
160;3118649;312929253;NFOOD_CR
160;6681654;9202889;NFOOD_CR
160;6919103;318949939;NFOOD_CR
160;6681662;322599867;NFOOD_CR
160;3040674;318953488;NFOOD_CR
160;6919103;322229581;NFOOD_CR
160;6148620;327120423;NFOOD_CR
160;6101100;4209053;NFOOD_CR
160;5463912;4209293;NFOOD_CR
160;6101100;22840;NFOOD_CR
160;6681662;322631197;NFOOD_CR
160;6681654;318954332;NFOOD_CR
160;6391281;318954330;NFOOD_CR
160;3040674;318393797;NFOOD_CR
160;6538045;325371422;NFOOD_CR
160;3118649;322201346;NFOOD_CR
160;6148620;316058890;NFOOD_CR
160;5463912;312793260;NFOOD_CR
160;3110990;328832672;NFOOD_CR
160;3235882;328832671;NFOOD_CR
160;3235882;324522366;NFOOD_CR
160;3040712;325718741;NFOOD_CR
160;6990878;325712616;NFOOD_CR
160;6990878;324899744;NFOOD_CR
160;6982808;324195549;NFOOD_CR
160;3197808;324195548;NFOOD_CR
160;3040720;326674554;NFOOD_CR
160;3040712;325196402;NFOOD_CR
160;3040720;325196401;NFOOD_CR
160;3110990;324522367;NFOOD_CR
160;6982808;328167688;NFOOD_CR
160;6992730;327567629;NFOOD_CR
160;3197808;324522372;NFOOD_CR
160;6442862;21395;NFOOD_CR
160;6442862;10551802;NFOOD_CR
160;6295045;323263400;NFOOD_CR
160;3202410;322602724;NFOOD_CR
160;3202410;327296145;NFOOD_CR
160;5401135;20779;NFOOD_CR
160;5401135;322143510;NFOOD_CR
161;6718396;326388862;NFOOD_SFS
161;6718396;9274234;NFOOD_SFS
161;6577822;324490246;NFOOD_SFS
161;6686079;326197314;NFOOD_SFS
161;6686079;325803622;NFOOD_SFS
161;6577822;318949919;NFOOD_SFS
161;6538045;318949939;NFOOD_SFS
161;6641989;322201216;NFOOD_SFS
161;6641989;317465088;NFOOD_SFS
161;6391281;317465088;NFOOD_SFS
161;3118649;312929253;NFOOD_SFS
161;6681654;9202889;NFOOD_SFS
161;6919103;318949939;NFOOD_SFS
161;6681662;322599867;NFOOD_SFS
161;3040674;318953488;NFOOD_SFS
161;6919103;322229581;NFOOD_SFS
161;6148620;327120423;NFOOD_SFS
161;6101100;4209053;NFOOD_SFS
161;5463912;4209293;NFOOD_SFS
161;6101100;22840;NFOOD_SFS
161;6681662;322631197;NFOOD_SFS
161;6681654;318954332;NFOOD_SFS
161;6391281;318954330;NFOOD_SFS
161;3040674;318393797;NFOOD_SFS
161;6538045;325371422;NFOOD_SFS
161;3118649;322201346;NFOOD_SFS
161;6148620;316058890;NFOOD_SFS
161;5463912;312793260;NFOOD_SFS
161;3110990;328832672;NFOOD_SFS
161;3235882;328832671;NFOOD_SFS
161;3235882;324522366;NFOOD_SFS
161;3040712;325718741;NFOOD_SFS
161;6990878;325712616;NFOOD_SFS
161;6982808;324195549;NFOOD_SFS
161;3197808;324195548;NFOOD_SFS
161;3040720;326674554;NFOOD_SFS
161;3040712;325196402;NFOOD_SFS
161;3040720;325196401;NFOOD_SFS
161;3110990;324522367;NFOOD_SFS
161;6982808;328167688;NFOOD_SFS
161;6992730;327567629;NFOOD_SFS
161;3197808;324522372;NFOOD_SFS
161;6442862;21395;NFOOD_SFS
161;6295045;323263400;NFOOD_SFS
161;3202410;322602724;NFOOD_SFS
161;5401135;20779;NFOOD_SFS
161;6718396;326388862;NFOOD_CR
161;6718396;9274234;NFOOD_CR
161;6577822;324490246;NFOOD_CR
161;6686079;326197314;NFOOD_CR
161;6686079;325803622;NFOOD_CR
161;6577822;318949919;NFOOD_CR
161;6538045;318949939;NFOOD_CR
161;6641989;322201216;NFOOD_CR
161;6641989;317465088;NFOOD_CR
161;6391281;317465088;NFOOD_CR
161;3118649;312929253;NFOOD_CR
161;6681654;9202889;NFOOD_CR
161;6919103;318949939;NFOOD_CR
161;6681662;322599867;NFOOD_CR
161;3040674;318953488;NFOOD_CR
161;6919103;322229581;NFOOD_CR
161;6148620;327120423;NFOOD_CR
161;6101100;4209053;NFOOD_CR
161;5463912;4209293;NFOOD_CR
161;6101100;22840;NFOOD_CR
161;6681662;322631197;NFOOD_CR
161;6681654;318954332;NFOOD_CR
161;6391281;318954330;NFOOD_CR
161;3040674;318393797;NFOOD_CR
161;6538045;325371422;NFOOD_CR
161;3118649;322201346;NFOOD_CR
161;6148620;316058890;NFOOD_CR
161;5463912;312793260;NFOOD_CR
161;3110990;328832672;NFOOD_CR
161;3235882;328832671;NFOOD_CR
161;3235882;324522366;NFOOD_CR
161;3040712;325718741;NFOOD_CR
161;6990878;325712616;NFOOD_CR
161;6990878;324899744;NFOOD_CR
161;6982808;324195549;NFOOD_CR
161;3197808;324195548;NFOOD_CR
161;3040720;326674554;NFOOD_CR
161;3040712;325196402;NFOOD_CR
161;3040720;325196401;NFOOD_CR
161;3110990;324522367;NFOOD_CR
161;6982808;328167688;NFOOD_CR
161;6992730;327567629;NFOOD_CR
161;6992730;324522372;NFOOD_CR
161;3197808;324522372;NFOOD_CR
161;3197808;327287826;NFOOD_CR
161;6442862;21395;NFOOD_CR
161;6295045;323263400;NFOOD_CR
161;3202410;322602724;NFOOD_CR
161;5401135;20779;NFOOD_CR
161;5401135;322143510;NFOOD_CR
116;6718396;326388862;NFOOD_SFS
116;6718396;9274234;NFOOD_SFS
116;6577822;324490246;NFOOD_SFS
116;6686079;326197314;NFOOD_SFS
116;6686079;325803622;NFOOD_SFS
116;6577822;318949919;NFOOD_SFS
116;6538045;318949939;NFOOD_SFS
116;6641989;322201216;NFOOD_SFS
116;6641989;317465088;NFOOD_SFS
116;6391281;317465088;NFOOD_SFS
116;3118649;312929253;NFOOD_SFS
116;6681654;9202889;NFOOD_SFS
116;6919103;318949939;NFOOD_SFS
116;6681662;322599867;NFOOD_SFS
116;3040674;318953488;NFOOD_SFS
116;6919103;322229581;NFOOD_SFS
116;6148620;327120423;NFOOD_SFS
116;6101100;4209053;NFOOD_SFS
116;5463912;4209293;NFOOD_SFS
116;6101100;22840;NFOOD_SFS
116;6681662;322631197;NFOOD_SFS
116;6681654;318954332;NFOOD_SFS
116;6391281;318954330;NFOOD_SFS
116;3040674;318393797;NFOOD_SFS
116;6538045;325371422;NFOOD_SFS
116;3118649;322201346;NFOOD_SFS
116;6148620;316058890;NFOOD_SFS
116;5463912;312793260;NFOOD_SFS
116;3110990;328832672;NFOOD_SFS
116;3235882;328832671;NFOOD_SFS
116;3235882;324522366;NFOOD_SFS
116;3040712;325718741;NFOOD_SFS
116;6990878;325712616;NFOOD_SFS
116;6982808;324195549;NFOOD_SFS
116;3197808;324195548;NFOOD_SFS
116;3040720;326674554;NFOOD_SFS
116;3040712;325196402;NFOOD_SFS
116;3040720;325196401;NFOOD_SFS
116;3110990;324522367;NFOOD_SFS
116;6982808;328167688;NFOOD_SFS
116;6992730;327567629;NFOOD_SFS
116;3197808;324522372;NFOOD_SFS
116;6442862;21395;NFOOD_SFS
116;6295045;323263400;NFOOD_SFS
116;3202410;322602724;NFOOD_SFS
116;5401135;20779;NFOOD_SFS
116;6718396;326388862;NFOOD_CR
116;6718396;9274234;NFOOD_CR
116;6577822;324490246;NFOOD_CR
116;6686079;326197314;NFOOD_CR
116;6686079;325803622;NFOOD_CR
116;6577822;318949919;NFOOD_CR
116;6538045;318949939;NFOOD_CR
116;6641989;322201216;NFOOD_CR
116;6641989;317465088;NFOOD_CR
116;6391281;317465088;NFOOD_CR
116;3118649;312929253;NFOOD_CR
116;6681654;9202889;NFOOD_CR
116;6919103;318949939;NFOOD_CR
116;6681662;322599867;NFOOD_CR
116;3040674;318953488;NFOOD_CR
116;6919103;322229581;NFOOD_CR
116;6148620;327120423;NFOOD_CR
116;6101100;4209053;NFOOD_CR
116;5463912;4209293;NFOOD_CR
116;6101100;22840;NFOOD_CR
116;6681662;322631197;NFOOD_CR
116;6681654;318954332;NFOOD_CR
116;6391281;318954330;NFOOD_CR
116;3040674;318393797;NFOOD_CR
116;6538045;325371422;NFOOD_CR
116;3118649;322201346;NFOOD_CR
116;6148620;316058890;NFOOD_CR
116;5463912;312793260;NFOOD_CR
116;3110990;328832672;NFOOD_CR
116;3235882;328832671;NFOOD_CR
116;3235882;324522366;NFOOD_CR
116;3040712;325718741;NFOOD_CR
116;6990878;325712616;NFOOD_CR
116;6990878;324899744;NFOOD_CR
116;6982808;324195549;NFOOD_CR
116;3197808;324195548;NFOOD_CR
116;3040720;326674554;NFOOD_CR
116;3040712;325196402;NFOOD_CR
116;3040720;325196401;NFOOD_CR
116;3110990;324522367;NFOOD_CR
116;6982808;328167688;NFOOD_CR
116;6992730;327567629;NFOOD_CR
116;3197808;324522372;NFOOD_CR
116;3197808;327287826;NFOOD_CR
116;6442862;21395;NFOOD_CR
116;6442862;10551802;NFOOD_CR
116;6295045;323263400;NFOOD_CR
116;3202410;322602724;NFOOD_CR
116;3202410;327296145;NFOOD_CR
116;5401135;20779;NFOOD_CR
116;5401135;322143510;NFOOD_CR
145;6718396;326388862;NFOOD_SFS
145;6718396;9274234;NFOOD_SFS
145;6577822;324490246;NFOOD_SFS
145;6686079;326197314;NFOOD_SFS
